,interaction,features,odds,p,is_significant,q,log_o,log_q
60,CHEBI:30744:-,IPR001236,52.41289592760181,2.324085948500862e-17,True,8.156555703381086e-15,1.7194381560893874,14.08849319354978
62,CHEBI:28898:-,IPR033690,614.3529411764706,4.560998312242937e-29,True,2.2009857522113664e-25,2.7884179417726327,24.65738276878514
64,CHEBI:28013:+,IPR029044,24.969811320754715,3.979561730296619e-14,True,8.230302167072021e-12,1.3974152607067876,11.084584219820174
65,CHEBI:15652:-,IPR013785,37.83223684210526,1.751748430581399e-15,True,4.718151075260821e-13,1.5778620198405648,12.326228157112636
67,CHEBI:30744:-,IPR015955,40.47027972027972,3.094023955445457e-16,True,9.380562262405001e-14,1.6071362061349355,13.027771129622904
68,CHEBI:30744:-,IPR022383,52.41289592760181,2.324085948500862e-17,True,8.156555703381086e-15,1.7194381560893874,14.08849319354978
69,CHEBI:16474:+,IPR029044,31.85180102915952,2.1666322441125266e-15,True,5.651591891534603e-13,1.5031339941254223,12.247829206634824
70,CHEBI:28013:+,IPR005836,1333.8,1.0135389911162276e-26,True,1.6303337749321806e-23,3.1250907130826344,22.787723474263593
71,CHEBI:57926:-,IPR002912,89.8423076923077,1.4011424116387876e-20,True,8.033401462690981e-18,1.9534808986982317,17.09510052898148
72,CHEBI:17794:+,IPR011004,325.8888888888889,1.9289818280174713e-26,True,2.864191787098352e-23,2.5130695535412273,22.54299790490824
74,CHEBI:9532:+,IPR029061,469.49,1.0086109217256032e-27,True,2.2464092790494705e-24,2.6716263463549086,23.648511115643746
75,CHEBI:17794:+,IPR011831,3917.0833333333335,3.107855959035213e-32,True,5.998990762527037e-28,3.592962810971366,27.221921806805106
76,CHEBI:16474:-,IPR008927,15.561629881154499,1.7039790349117418e-11,True,1.893935085483093e-09,1.192055081813133,8.72263491049622
77,CHEBI:16761:-,IPR011004,11.815238095238096,1.7840634623118623e-08,True,8.245135433005214e-07,1.0724424777590096,6.0838022063234325
78,CHEBI:15422:-,IPR000023,11.168548842461886,5.643596181700765e-08,True,2.299854804292244e-06,1.047996747810948,5.6382995812368115
79,CHEBI:17939:-,IPR014782,302.2951388888889,5.3156782925287125e-24,True,4.216716418681543e-21,2.4804311634837855,20.37502560504228
80,CHEBI:17969:+,IPR005835,831.8761904761905,2.9613480329456805e-28,True,7.4559018213834115e-25,2.9200586943266336,24.127499819365468
81,CHEBI:17969:+,IPR029044,107.08148148148148,8.791117801293472e-20,True,4.17275450522379e-17,2.029714371057869,16.379577165291376
82,CHEBI:15422:-,IPR022953,11.168548842461886,5.643596181700765e-08,True,2.299854804292244e-06,1.047996747810948,5.6382995812368115
84,CHEBI:44897:-,IPR022953,72.46296296296296,2.1500505050982114e-17,True,7.685501521557237e-15,1.8601160880777117,14.114327787118286
85,CHEBI:16474:+,IPR011004,119.14285714285714,3.7624863612796773e-20,True,1.862205642811825e-17,2.076068010623482,16.729972361696767
86,CHEBI:16027:-,IPR020548,91.05790645879733,5.660016549504101e-14,True,1.1224665696872722e-11,1.9593176610848013,10.949826584682365
87,CHEBI:44897:+,IPR029044,55.27075351213282,5.3957104769321174e-17,True,1.8379694252834415e-14,1.7424953854055607,13.735661717401012
88,CHEBI:16027:-,IPR005835,25.995863824371618,3.0375392203935214e-11,True,3.2031736688555193e-09,1.4149042533112333,8.494419514230044
89,CHEBI:17969:+,IPR005836,2913.733333333333,4.05283316325467e-31,True,3.911524380295858e-27,3.4644498023546078,26.407653958478175
90,CHEBI:14336:-,IPR005999,15000.0,1.9971056794988722e-29,True,1.0513490517129154e-25,4.176091259055681,24.978253072681927
91,CHEBI:16027:-,IPR005836,91.05790645879733,5.660016549504101e-14,True,1.1224665696872722e-11,1.9593176610848013,10.949826584682365
92,CHEBI:16474:+,IPR005835,221.46428571428572,2.9378392449905976e-22,True,2.1003011728261177e-19,2.3453037000047314,18.677718425114577
93,CHEBI:17969:+,IPR011004,447.53333333333336,3.9240794691363336e-26,True,5.680889847468671e-23,2.650825388129239,22.245583631617006
94,CHEBI:16027:-,IPR011831,91.05790645879733,5.660016549504101e-14,True,1.1224665696872722e-11,1.9593176610848013,10.949826584682365
95,CHEBI:17939:-,IPR027268,241.76388888888889,2.958996839956328e-23,True,2.141869862602388e-20,2.3833914328875774,19.66920691990501
96,CHEBI:16761:-,IPR005835,21.963809523809523,2.0836896011812899e-10,True,1.777058872241622e-08,1.3417076687326062,7.750298184200242
97,CHEBI:16761:-,IPR011831,76.93523809523809,4.106126367133135e-13,True,6.872183978842357e-11,1.8861253021558544,10.162905222295779
98,CHEBI:16761:-,IPR005836,76.93523809523809,4.106126367133135e-13,True,6.872183978842357e-11,1.8861253021558544,10.162905222295779
99,CHEBI:44897:-,IPR011831,399.087962962963,1.0350837698353858e-21,True,6.445121606841669e-19,2.601068629067915,18.190768883945637
100,CHEBI:16474:+,IPR005836,775.7053571428571,4.136431803277571e-25,True,4.277365944003528e-22,2.8896967907603486,21.368823592702547
101,CHEBI:17969:+,IPR011831,2913.733333333333,4.05283316325467e-31,True,3.911524380295858e-27,3.4644498023546078,26.407653958478175
102,CHEBI:28013:+,IPR001697,135.5133020344288,2.949439724929252e-20,True,1.4723806516483026e-17,2.1319819278052954,16.831979898191946
103,CHEBI:18405:+,IPR029044,40.00509259259259,1.6383210367763842e-15,True,4.4332661026937783e-13,1.6021152799300467,12.353276199794042
104,CHEBI:14336:-,IPR018483,2490.4285714285716,2.7824680064289773e-28,True,7.323961696194964e-25,3.396274090144179,24.135253935694024
105,CHEBI:14336:-,IPR018484,1245.0285714285715,2.07678864593972e-27,True,3.758208653408666e-24,3.0951793179148,23.425019111806417
106,CHEBI:16027:-,IPR011004,13.984409799554566,2.7806651349766508e-09,True,1.672095084488348e-07,1.1456441420550258,6.776739029830937
107,CHEBI:14336:-,IPR018485,1245.0285714285715,2.07678864593972e-27,True,3.758208653408666e-24,3.0951793179148,23.425019111806417
108,CHEBI:28013:+,IPR040442,45.0490349504434,5.976529549623039e-16,True,1.7133112532652026e-13,1.6536854918703237,12.766163732599994
109,CHEBI:44897:+,IPR011831,1503.9655172413793,2.751545229114491e-28,True,7.323961696194964e-25,3.1772378789128917,24.135253935694024
111,CHEBI:28013:+,IPR036918,135.5133020344288,2.949439724929252e-20,True,1.4723806516483026e-17,2.1319819278052954,16.831979898191946
112,CHEBI:17939:-,IPR001930,302.2951388888889,5.3156782925287125e-24,True,4.216716418681543e-21,2.4804311634837855,20.37502560504228
113,CHEBI:44897:+,IPR011004,231.0,2.6080016817812403e-23,True,1.9116982454251654e-20,2.3636119798921444,19.718580658445433
114,CHEBI:17939:-,IPR042097,302.2951388888889,5.3156782925287125e-24,True,4.216716418681543e-21,2.4804311634837855,20.37502560504228
115,CHEBI:44897:-,IPR000023,72.46296296296296,2.1500505050982114e-17,True,7.685501521557237e-15,1.8601160880777117,14.114327787118286
116,CHEBI:4139:-,IPR017853,48.15942028985507,2.9253144337274796e-16,True,8.9157425383311e-14,1.6826812505414557,13.049842481218777
117,CHEBI:44897:+,IPR005835,429.384236453202,1.9911554397317806e-25,True,2.5066049826953904e-22,2.6328460965812415,21.60091410136391
118,CHEBI:44897:+,IPR005836,1503.9655172413793,2.751545229114491e-28,True,7.323961696194964e-25,3.1772378789128917,24.135253935694024
119,CHEBI:18405:+,IPR005835,310.79285714285714,6.495540179452585e-24,True,5.083023523131626e-21,2.492471028986376,20.293877880471875
120,CHEBI:18405:+,IPR005836,1088.5875,9.044696174611942e-27,True,1.540471370821848e-23,3.0368633431059937,22.81234636849902
121,CHEBI:16027:-,IPR000146,91.05790645879733,5.660016549504101e-14,True,1.1224665696872722e-11,1.9593176610848013,10.949826584682365
122,CHEBI:18405:+,IPR011004,167.2,8.430384067116806e-22,True,5.424296450651111e-19,2.2232362731029975,18.265656583270104
124,CHEBI:18405:+,IPR011831,1088.5875,9.044696174611942e-27,True,1.540471370821848e-23,3.0368633431059937,22.81234636849902
125,CHEBI:28013:+,IPR011037,135.5133020344288,2.949439724929252e-20,True,1.4723806516483026e-17,2.1319819278052954,16.831979898191946
126,CHEBI:17939:-,IPR045357,302.2951388888889,5.3156782925287125e-24,True,4.216716418681543e-21,2.4804311634837855,20.37502560504228
127,CHEBI:18009:-,IPR023753,19.13450292397661,1.3044415603417303e-11,True,1.4898935281315368e-09,1.2818171846071316,8.826844766350904
128,CHEBI:16236:-,IPR029058,11.338293914429975,1.7766188282302107e-09,True,1.1469391650518957e-07,1.0545477107040468,6.9404596169574395
129,CHEBI:28013:+,IPR018209,174.28370221327967,4.6878369454605185e-21,True,2.798590328223997e-18,2.241256776841641,17.553060671099168
131,CHEBI:14336:-,IPR043129,79.97695852534562,8.923210641399396e-19,True,3.85615881956833e-16,1.9029648841589013,15.413845087569587
132,CHEBI:44897:-,IPR011004,61.2962962962963,8.693793094242545e-17,True,2.844294748595465e-14,1.7874342339527503,13.546025400538706
133,CHEBI:16474:+,IPR011831,775.7053571428571,4.136431803277571e-25,True,4.277365944003528e-22,2.8896967907603486,21.368823592702547
134,CHEBI:44897:-,IPR029044,14.665123456790123,1.1457688443670242e-10,True,1.0598910900895469e-08,1.166285723394104,7.974738758700487
135,CHEBI:28013:+,IPR015793,135.5133020344288,2.949439724929252e-20,True,1.4723806516483026e-17,2.1319819278052954,16.831979898191946
136,CHEBI:15422:-,IPR035966,11.168548842461886,5.643596181700765e-08,True,2.299854804292244e-06,1.047996747810948,5.6382995812368115
137,CHEBI:16027:-,IPR044015,91.05790645879733,5.660016549504101e-14,True,1.1224665696872722e-11,1.9593176610848013,10.949826584682365
138,CHEBI:16027:-,IPR028343,182.1447661469933,8.044114856161244e-15,True,1.957221021389014e-12,2.26041669648852,11.70836012837898
140,CHEBI:30769:-,IPR015912,96.34689265536723,3.4791000968072994e-17,True,1.2063935832689646e-14,1.9838377125110465,13.918510981452991
141,CHEBI:44897:-,IPR035966,72.46296296296296,2.1500505050982114e-17,True,7.685501521557237e-15,1.8601160880777117,14.114327787118286
142,CHEBI:16027:-,IPR033391,91.05790645879733,5.660016549504101e-14,True,1.1224665696872722e-11,1.9593176610848013,10.949826584682365
143,CHEBI:28013:+,IPR015806,135.5133020344288,2.949439724929252e-20,True,1.4723806516483026e-17,2.1319819278052954,16.831979898191946
146,CHEBI:44897:-,IPR005835,113.93915343915344,7.089969324608941e-19,True,3.1103480579504135e-16,2.0566729883515715,15.507191009304576
147,CHEBI:44897:-,IPR005836,399.087962962963,1.0350837698353858e-21,True,6.445121606841669e-19,2.601068629067915,18.190768883945637
148,CHEBI:28013:+,IPR015795,135.5133020344288,2.949439724929252e-20,True,1.4723806516483026e-17,2.1319819278052954,16.831979898191946
149,CHEBI:30831:+,IPR005836,1793.0666666666666,4.220164609424258e-28,True,9.775251688101597e-25,3.2535964370397146,24.009872051799462
150,CHEBI:15925:+,IPR005835,720.0,6.431650945728197e-26,True,8.661489371284382e-23,2.8573324964312685,22.06240742321184
151,CHEBI:15422:+,IPR003593,10.161189358372457,3.3636066567477994e-08,True,1.473371666255307e-06,1.006944544714356,5.831687686121755
152,CHEBI:18283:-,IPR005836,1581.6470588235295,1.2588063530550181e-27,True,2.4298319430903332e-24,3.199109578083147,23.614423762908874
153,CHEBI:15925:+,IPR005836,1921.4285714285713,2.3455011208305508e-28,True,7.14859362658187e-25,3.28362424432417,24.145779390407554
154,CHEBI:16192:-,IPR027417,44.00673400673401,1.3738051374758669e-13,True,2.5662679968049193e-11,1.6435191382633318,10.59069799197667
155,CHEBI:18283:-,IPR005835,592.6764705882352,3.4447001987446507e-25,True,3.972586673418608e-22,2.7728176859761,21.400926618632404
157,CHEBI:15346:-,IPR016181,19.145772594752188,6.044827023560996e-11,True,5.983655440690087e-09,1.2820728962448236,8.223033422582649
159,CHEBI:30831:+,IPR011831,1793.0666666666666,4.220164609424258e-28,True,9.775251688101597e-25,3.2535964370397146,24.009872051799462
160,CHEBI:30831:+,IPR011004,383.6,8.757106802982759e-24,True,6.761420543295008e-21,2.583878598498626,20.169962051202997
161,CHEBI:57926:-,IPR036393,61.465437788018434,2.3614516104168963e-16,True,7.391726478703871e-14,1.7886309792341046,13.131254111997281
162,CHEBI:57926:-,IPR001048,65.72413793103448,1.2301800559752456e-16,True,3.935760590133399e-14,1.8177248984033514,13.404971327300213
163,CHEBI:17489:+,IPR000961,111.31666666666666,1.1828862153377697e-18,True,5.07396851539108e-16,2.0465601930810906,15.294652231957476
164,CHEBI:30841:+,IPR005835,720.0,6.431650945728197e-26,True,8.661489371284382e-23,2.8573324964312685,22.06240742321184
165,CHEBI:57926:-,IPR018042,15000.0,1.841422568353184e-26,True,2.806134160215689e-23,4.176091259055681,22.551891569355938
166,CHEBI:15925:+,IPR011004,411.0612244897959,4.874419172891895e-24,True,4.090838629910491e-21,2.6139065116031426,20.38818765164845
167,CHEBI:17138:+,IPR029044,85.60427807486631,1.4691540356619716e-17,True,5.350677477805877e-15,1.932495469091656,14.271591226157234
168,CHEBI:16474:-,IPR013328,27.88535031847134,2.386000970646798e-12,True,3.3617650658933037e-10,1.4453761048226792,9.473432640138435
169,CHEBI:30841:+,IPR005836,1921.4285714285713,2.3455011208305508e-28,True,7.14859362658187e-25,3.28362424432417,24.145779390407554
170,CHEBI:30841:+,IPR011004,411.0612244897959,4.874419172891895e-24,True,4.090838629910491e-21,2.6139065116031426,20.38818765164845
172,CHEBI:30841:+,IPR011831,1921.4285714285713,2.3455011208305508e-28,True,7.14859362658187e-25,3.28362424432417,24.145779390407554
173,CHEBI:30841:+,IPR029044,103.9948051948052,2.7968527192443117e-18,True,1.1093160771643809e-15,2.017011645725914,14.954944692795607
174,CHEBI:18009:-,IPR002347,11.683363148479428,7.3346612207712384e-09,True,3.8577253585142675e-07,1.0675678758743334,6.413668694143511
175,CHEBI:17138:+,IPR011831,1581.6470588235295,1.2588063530550181e-27,True,2.4298319430903332e-24,3.199109578083147,23.614423762908874
176,CHEBI:57926:-,IPR001341,15000.0,1.841422568353184e-26,True,2.806134160215689e-23,4.176091259055681,22.551891569355938
177,CHEBI:17138:+,IPR011004,338.3697478991597,2.604221923675376e-23,True,1.9116982454251654e-20,2.529391527807405,19.718580658445433
178,CHEBI:55513:+,IPR011004,411.0612244897959,4.874419172891895e-24,True,4.090838629910491e-21,2.6139065116031426,20.38818765164845
181,CHEBI:16467:-,IPR036393,42.199894235854046,1.1669558433499059e-14,True,2.803986679531384e-12,1.6253113625056896,11.552224053836534
182,CHEBI:17138:+,IPR005836,1581.6470588235295,1.2588063530550181e-27,True,2.4298319430903332e-24,3.199109578083147,23.614423762908874
183,CHEBI:55513:+,IPR005836,1921.4285714285713,2.3455011208305508e-28,True,7.14859362658187e-25,3.28362424432417,24.145779390407554
184,CHEBI:15925:+,IPR011831,1921.4285714285713,2.3455011208305508e-28,True,7.14859362658187e-25,3.28362424432417,24.145779390407554
185,CHEBI:30831:+,IPR029044,97.04727272727273,4.99637592351503e-18,True,1.9682322243463156e-15,1.986983335127382,14.705923662102718
186,CHEBI:15925:+,IPR029044,103.9948051948052,2.7968527192443117e-18,True,1.1093160771643809e-15,2.017011645725914,14.954944692795607
187,CHEBI:18283:-,IPR011004,338.3697478991597,2.604221923675376e-23,True,1.9116982454251654e-20,2.529391527807405,19.718580658445433
188,CHEBI:18283:-,IPR011831,1581.6470588235295,1.2588063530550181e-27,True,2.4298319430903332e-24,3.199109578083147,23.614423762908874
189,CHEBI:14336:-,IPR000577,1117.3333333333333,3.3700524783767597e-25,True,3.972586673418608e-22,3.0481827552385763,21.400926618632404
190,CHEBI:30831:+,IPR005835,671.9,1.1564267938258994e-25,True,1.521962790383413e-22,2.827304641089735,21.817595965258416
191,CHEBI:18283:-,IPR029044,85.60427807486631,1.4691540356619716e-17,True,5.350677477805877e-15,1.932495469091656,14.271591226157234
192,CHEBI:17202:-,IPR000836,49.34074074074074,2.116832168902811e-15,True,5.571887147128363e-13,1.6932056651618528,12.25399768834925
193,CHEBI:16243:-,IPR036812,24.642857142857142,8.083907793108282e-12,True,9.89689075017578e-10,1.391691059395036,9.004501223799627
195,CHEBI:55513:+,IPR029044,103.9948051948052,2.7968527192443117e-18,True,1.1093160771643809e-15,2.017011645725914,14.954944692795607
196,CHEBI:17202:-,IPR029057,49.34074074074074,2.116832168902811e-15,True,5.571887147128363e-13,1.6932056651618528,12.25399768834925
197,CHEBI:55513:+,IPR011831,1921.4285714285713,2.3455011208305508e-28,True,7.14859362658187e-25,3.28362424432417,24.145779390407554
198,CHEBI:55513:+,IPR005835,720.0,6.431650945728197e-26,True,8.661489371284382e-23,2.8573324964312685,22.06240742321184
199,CHEBI:28368:-,IPR006171,639.9047619047619,1.497839065624661e-25,True,1.9274858802709525e-22,2.806115342019797,21.715008794674084
200,CHEBI:17138:+,IPR005835,592.6764705882352,3.4447001987446507e-25,True,3.972586673418608e-22,2.7728176859761,21.400926618632404
201,CHEBI:15422:-,IPR015912,14.814241486068111,1.1450899233541374e-07,True,4.348188018465009e-06,1.1706794197817594,5.361691685005153
203,CHEBI:58095:-,IPR002912,34.0354147250699,1.1094647267781555e-12,True,1.6862699054663892e-10,1.5319310468963103,9.773072910688052
204,CHEBI:35235:-,IPR001926,11.649712879409352,5.3862446483668485e-08,True,2.202730615096239e-06,1.0663152218062635,5.657038612032511
210,CHEBI:16027:+,IPR011009,10.39749856239218,6.181820700520343e-08,True,2.467104570129097e-06,1.0169288689893456,5.607812442213723
213,CHEBI:17053:-,IPR015813,22.777360850531583,4.43455325207766e-11,True,4.537033740659244e-09,1.3575034021640588,8.343227990994588
215,CHEBI:16027:+,IPR000719,15.444468085106383,1.6507412046496505e-09,True,1.0752657106732504e-07,1.1887729555846303,6.96848420326459
217,CHEBI:57926:-,IPR027795,15000.0,2.8876075298485403e-24,True,2.533569346037413e-21,4.176091259055681,20.59626720418593
219,CHEBI:16027:+,IPR008271,17.17352245862884,6.270304817030535e-10,True,4.709478746363219e-08,1.2348593823739387,7.327027158710934
220,CHEBI:29073:+,IPR005123,100.38820301783265,2.465109651568673e-16,True,7.674708048550469e-14,2.0016826802862995,13.114938136413008
224,CHEBI:16243:-,IPR020471,22.45562130177515,1.249343875665167e-10,True,1.1393229157798188e-08,1.3513250756178257,7.9433531673472535
225,CHEBI:17985:-,IPR027417,15.672055931833079,3.089254755223128e-09,True,1.818013865502651e-07,1.1951259729383852,6.740402808854245
227,CHEBI:16243:-,IPR023210,22.45562130177515,1.249343875665167e-10,True,1.1393229157798188e-08,1.3513250756178257,7.9433531673472535
228,CHEBI:18009:-,IPR008927,10.1253348371634,1.0390659093846891e-07,True,3.966396089693381e-06,1.0054093939141575,5.401603918729093
230,CHEBI:16027:+,IPR032270,259.2411347517731,2.6322082339758684e-18,True,1.0659154854061158e-15,2.413703913781556,14.97227722840216
231,CHEBI:15345:-,IPR016039,230.346875,5.859006412736521e-20,True,2.8511205323424077e-17,2.362382324774234,16.544984422317093
232,CHEBI:18058:-,IPR036291,14.354943934760449,1.648923018497169e-08,True,7.70047049638178e-07,1.157001500638048,6.113482738757406
235,CHEBI:18075:-,IPR027417,14.413869346733668,6.141717702050506e-09,True,3.311495239202427e-07,1.1587805811166678,6.479975864983574
240,CHEBI:16027:+,IPR017441,16.79764107308048,7.670251001919583e-10,True,5.55211118773949e-08,1.2252482971499628,7.255541845194016
241,CHEBI:16027:+,IPR000023,59.734860883797054,1.5871374489254312e-14,True,3.521377601240378e-12,1.7762278566040126,11.453287402551991
243,CHEBI:16027:+,IPR022953,59.734860883797054,1.5871374489254312e-14,True,3.521377601240378e-12,1.7762278566040126,11.453287402551991
245,CHEBI:16027:+,IPR028375,194.40159574468086,9.744627861128817e-18,True,3.6172558345015865e-15,2.288699825509315,14.44162077418471
246,CHEBI:35235:-,IPR036052,11.649712879409352,5.3862446483668485e-08,True,2.202730615096239e-06,1.0663152218062635,5.657038612032511
247,CHEBI:16243:-,IPR018170,19.384615384615383,4.128326053851665e-10,True,3.2614339034985295e-08,1.2874571884747072,7.4865914185018285
248,CHEBI:30744:-,IPR001557,40.02693787795492,4.831306891503359e-13,True,8.03940573198783e-11,1.6023523671829452,10.094776052850685
249,CHEBI:16027:+,IPR035966,59.734860883797054,1.5871374489254312e-14,True,3.521377601240378e-12,1.7762278566040126,11.453287402551991
251,CHEBI:16236:+,IPR029058,12.383633633633634,5.30105628567521e-08,True,2.1771174992260997e-06,1.0928480950470805,5.6621181314143625
252,CHEBI:16761:-,IPR029099,15000.0,9.518437676044749e-12,True,1.1435553712539404e-09,4.176091259055681,8.941742801894275
253,CHEBI:28898:-,IPR006259,639.8095238095239,2.4286250081632517e-21,True,1.4961363507735913e-18,2.8060507004357076,17.82502882512788
255,CHEBI:28013:-,IPR033391,154.72093023255815,5.909987898380176e-16,True,1.7026645732308422e-13,2.1895490678664626,12.768870900095504
256,CHEBI:57926:-,IPR005260,15000.0,4.4259148139449925e-22,True,3.0152455887756073e-19,4.176091259055681,18.52067730922653
257,CHEBI:17552:-,IPR000836,13.523848684210526,3.087196766681009e-08,True,1.3657249072953696e-06,1.1311003028819573,5.864636770109201
258,CHEBI:16467:-,IPR001048,34.05017921146953,9.887308199375441e-12,True,1.1854125118207723e-09,1.5321194020152502,8.926130493170863
259,CHEBI:28013:-,IPR000146,154.72093023255815,5.909987898380176e-16,True,1.7026645732308422e-13,2.1895490678664626,12.768870900095504
261,CHEBI:28013:-,IPR028343,193.43023255813952,1.993105116730089e-16,True,6.306242382506288e-14,2.2865243539612736,13.200229341015643
265,CHEBI:16027:+,IPR028797,699.7894736842105,5.793822910625241e-18,True,2.2517362222046076e-15,2.844967405487207,14.647482485912425
267,CHEBI:16695:-,IPR029057,15.493421052631579,9.352189779006422e-09,True,4.788387318503128e-07,1.1901473235201425,6.31981072804728
268,CHEBI:16474:-,IPR001282,414.0880503144654,7.948118937797072e-16,True,2.202199384928004e-13,2.617092697883762,12.657143362996456
269,CHEBI:16695:-,IPR000836,15.493421052631579,9.352189779006422e-09,True,4.788387318503128e-07,1.1901473235201425,6.31981072804728
270,CHEBI:18167:-,IPR017853,36.92777777777778,5.690879054213813e-12,True,7.323276094920299e-10,1.5673531736708346,9.135294592213
271,CHEBI:28013:-,IPR044015,154.72093023255815,5.909987898380176e-16,True,1.7026645732308422e-13,2.1895490678664626,12.768870900095504
274,CHEBI:16027:+,IPR039137,699.7894736842105,5.793822910625241e-18,True,2.2517362222046076e-15,2.844967405487207,14.647482485912425
275,CHEBI:15343:-,IPR016163,65.96837944664031,3.704617793054852e-14,True,7.800982078553468e-12,1.8193358155034287,11.107850719816144
276,CHEBI:15343:-,IPR016162,65.96837944664031,3.704617793054852e-14,True,7.800982078553468e-12,1.8193358155034287,11.107850719816144
278,CHEBI:16311:-,IPR027417,19.19705882352941,3.626736255037268e-09,True,2.0855714305531096e-07,1.2832346956537215,6.6807749310333016
280,CHEBI:16474:-,IPR022675,414.0880503144654,7.948118937797072e-16,True,2.202199384928004e-13,2.617092697883762,12.657143362996456
281,CHEBI:16474:-,IPR022674,414.0880503144654,7.948118937797072e-16,True,2.202199384928004e-13,2.617092697883762,12.657143362996456
282,CHEBI:48928:-,IPR018189,15000.0,3.7044912682980737e-25,True,3.972586673418608e-22,4.176091259055681,21.400926618632404
283,CHEBI:17552:-,IPR029057,13.523848684210526,3.087196766681009e-08,True,1.3657249072953696e-06,1.1311003028819573,5.864636770109201
285,CHEBI:16335:-,IPR011009,10.08735632183908,3.001444416561415e-07,True,9.786466400576486e-06,1.0037773619480361,5.009374090602446
286,CHEBI:28368:-,IPR003594,349.7916666666667,6.190001086156714e-20,True,2.9624015115468017e-17,2.543809458762462,16.52835607936252
288,CHEBI:16761:+,IPR022953,52.698412698412696,5.292435670535328e-13,True,8.608830472173026e-11,1.7217975342504546,10.065055844362965
289,CHEBI:29073:+,IPR003347,812.3170731707318,1.450735481456954e-18,True,6.043826637425129e-16,2.9097255812731424,15.218688001561578
290,CHEBI:15422:-,IPR009161,94.2194744976816,7.158274793652651e-10,True,5.239403214913763e-08,1.9741406776628436,7.280718177754828
291,CHEBI:16474:-,IPR019796,414.0880503144654,7.948118937797072e-16,True,2.202199384928004e-13,2.617092697883762,12.657143362996456
292,CHEBI:48928:-,IPR035476,15000.0,3.7044912682980737e-25,True,3.972586673418608e-22,4.176091259055681,21.400926618632404
293,CHEBI:48928:-,IPR035482,15000.0,3.7044912682980737e-25,True,3.972586673418608e-22,4.176091259055681,21.400926618632404
294,CHEBI:48928:-,IPR046348,321.24401913875596,1.270268572297676e-19,True,5.884696998769106e-17,2.5068350508009396,16.2302758939336
295,CHEBI:16761:+,IPR035966,52.698412698412696,5.292435670535328e-13,True,8.608830472173026e-11,1.7217975342504546,10.065055844362965
296,CHEBI:16761:+,IPR000023,52.698412698412696,5.292435670535328e-13,True,8.608830472173026e-11,1.7217975342504546,10.065055844362965
299,CHEBI:28368:-,IPR036890,349.7916666666667,6.190001086156714e-20,True,2.9624015115468017e-17,2.543809458762462,16.52835607936252
300,CHEBI:15343:-,IPR016161,64.55512572533848,4.479442185605988e-14,True,9.23115793893493e-12,1.8099307312786892,11.034743818481353
301,CHEBI:16761:-,IPR005946,15000.0,9.518437676044749e-12,True,1.1435553712539404e-09,4.176091259055681,8.941742801894275
302,CHEBI:16474:-,IPR023753,14.218173931901974,2.5054906403457306e-08,True,1.1299684735291322e-06,1.1528438226790538,5.9469336732982905
303,CHEBI:48928:-,IPR001672,15000.0,3.7044912682980737e-25,True,3.972586673418608e-22,4.176091259055681,21.400926618632404
304,CHEBI:15343:-,IPR015590,65.96837944664031,3.704617793054852e-14,True,7.800982078553468e-12,1.8193358155034287,11.107850719816144
305,CHEBI:17509:-,IPR029063,43.16233766233766,1.8042350237418691e-12,True,2.567067364983886e-10,1.6351049579376777,9.59056273442287
306,CHEBI:28368:-,IPR020568,139.54166666666666,7.804168324911995e-17,True,2.567748746357976e-14,2.1447039058282606,13.5904474741424
307,CHEBI:18009:-,IPR020904,11.048005409060176,1.9588744102501397e-07,True,6.839670895391155e-06,1.0432838781995042,5.164964794735173
308,CHEBI:28013:-,IPR020548,154.72093023255815,5.909987898380176e-16,True,1.7026645732308422e-13,2.1895490678664626,12.768870900095504
309,CHEBI:15956:+,IPR005479,945.703125,1.8066962165708764e-20,True,1.025707495188101e-17,2.9757548241298832,16.988976470936954
310,CHEBI:57912:-,IPR002912,27.16356201726488,5.887992989404122e-10,True,4.457018274907371e-08,1.4339867193275264,7.350955585192451
312,CHEBI:35235:+,IPR023753,10.954189944134079,8.531188580140469e-07,True,2.3614917222694757e-05,1.0395802672641283,4.626813572415882
313,CHEBI:17677:-,IPR036901,33.57692307692308,2.964459721952134e-10,True,2.4280895838586163e-08,1.5260408957347518,7.614735294096885
314,CHEBI:28368:-,IPR013759,889.9411764705883,2.761704600133052e-20,True,1.4538617271318616e-17,2.949361301500522,16.837476896089903
315,CHEBI:28368:-,IPR014721,141.94588235294117,1.931449475644771e-15,True,5.154210886434903e-13,2.1521227987827394,12.28783781610306
317,CHEBI:15956:+,IPR005481,1683.0,4.3158124443368905e-22,True,2.975238893174532e-19,3.226084115975824,18.526478157390184
318,CHEBI:28368:-,IPR013760,889.9411764705883,2.761704600133052e-20,True,1.4538617271318616e-17,2.949361301500522,16.837476896089903
319,CHEBI:28368:-,IPR018522,889.9411764705883,2.761704600133052e-20,True,1.4538617271318616e-17,2.949361301500522,16.837476896089903
320,CHEBI:15956:+,IPR005482,1683.0,4.3158124443368905e-22,True,2.975238893174532e-19,3.226084115975824,18.526478157390184
321,CHEBI:28368:-,IPR013758,889.9411764705883,2.761704600133052e-20,True,1.4538617271318616e-17,2.949361301500522,16.837476896089903
322,CHEBI:4167:-,IPR013780,16.3697270471464,3.449432271698542e-08,True,1.5076900279147887e-06,1.2140414379393434,5.821687937646385
